scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Dioscorea subcalva var. submollis,ÂÔÃ«Êíİ÷,NA,NA,NA,NA,NA,Dioscoreaceae,CB
Dioscorea tenuipes,Ï¸±úÊíİ÷,NA,NA,NA,NA,NA,Dioscoreaceae,CB
Dioscorea tokoro,É½İÉËZ,6,8,8,10,Dioscorea,Dioscoreaceae,CB
Dioscorea yunnanensis,ÔÆÄÏÊíİ÷,7,8,9,10,Dioscorea,Dioscoreaceae,CB
Dioscorea zingiberensis,¶ÜÒ¶Êíİ÷,5,8,9,10,Dioscorea,Dioscoreaceae,CB
Diospyros anisocalyx,ÒìİàÊÁ,4,5,5,6,NA,Ebenaceae,WD
Diospyros armata,Æ¿À¼»¨,5,5,10,10,Diospyros,Ebenaceae,WD
Diospyros cathayensis,ÎÚÊÁ,4,5,8,10,NA,Ebenaceae,WD
Diospyros dumetorum,ÑÒÊÁ,4,5,10,2,Diospyros,Ebenaceae,WD
Diospyros kaki,ÊÁ,5,6,9,10,NA,Ebenaceae,WD
Diospyros kaki var. silvestris,Ò°ÊÁ,NA,NA,NA,NA,NA,Ebenaceae,WD
Diospyros lotus,¾ıÇ¨×Ó,5,6,10,11,NA,Ebenaceae,WD
Diospyros lotus var. mollissima,¶àÃ«¾ıÇ¨×Ó,NA,NA,NA,NA,NA,Ebenaceae,WD
Diospyros morrisiana,ÂŞ¸¡ÊÁ,5,6,11,11,Diospyros,Ebenaceae,WD
Diospyros oleifera,ÓÍÊÁ,4,5,8,10,NA,Ebenaceae,WD
Diospyros sutchuensis,´¨ÊÁ,NA,NA,10,10,NA,Ebenaceae,WD
Dipelta elegans,ÓÅÃÀË«¶ÜÄ¾,5,6,9,9,NA,Caprifoliaceae,WD
Dipelta floribunda,Ë«¶ÜÄ¾,4,7,8,9,Dipelta,Caprifoliaceae,WD
Dipelta yunnanensis,ÔÆÄÏË«¶ÜÄ¾,5,6,5,11,Dipelta,Caprifoliaceae,WD
Diphylax uniformis,Î÷ÄÏ¼âÒ©À¼,8,9,NA,NA,Diphylax,Orchidaceae,CB
Diphylax urceolata,¼âÒ©À¼,8,10,NA,NA,Diphylax,Orchidaceae,CB
Diphylleia sinensis,ÄÏ·½É½ºÉÒ¶,5,6,7,8,NA,Berberidaceae,CB
Diplarche pauciflora,ÉÙ»¨É¼Ò¶¶Å¾é,6,7,8,11,Diplarche,Ericaceae,WD
Diplazoptilon picridifolium,ÖØÓğ¾Õ,8,9,8,9,Diplazoptilon,Asteraceae,CB
Diploclisia affinis,³Ó¹³·ç,4,5,7,9,Diploclisia,Menispermaceae,WD
Diplomeris pulchella,ºÏÖùÀ¼,7,9,NA,NA,Diplomeris,Orchidaceae,CB
Diplospora dubia,¹·¹Ç²ñ,4,8,5,2,Diplospora,Rubiaceae,WD
Diplospora fruticosa,Ã«¹·¹Ç²ñ,3,5,6,2,Diplospora,Rubiaceae,WD
Dipoma iberideum,ÉßÍ·Üù,6,8,6,8,Dipoma,Brassicaceae,CB
Dipsacus asper,´¨Ğø¶Ï,7,9,9,11,NA,Dipsacaceae,CB
Dipsacus chinensis,´óÍ·Ğø¶Ï,7,8,9,10,NA,Dipsacaceae,CB
Dipsacus inermis,¾¢ÕæĞø¶Ï,8,10,9,11,Dipsacus,Dipsacaceae,CB
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,8,9,9,11,NA,Dipsacaceae,CB
Dipteronia sinensis,½ğÇ®éÊ,4,4,9,9,Dipteronia,Aceraceae,WD
Discocleidion rufescens,Ã«µ¤Âé¸Ë,4,8,8,10,Discocleidion,Euphorbiaceae,WD
Disporopsis aspersa,É¢°ßÖñ¸ùÆß,5,6,9,10,NA,Liliaceae,CB
Disporopsis fuscopicta,Öñ¸ùÆß,4,5,11,11,Disporopsis,Liliaceae,CB
Disporopsis pernyi,ÉîÁÑÖñ¸ùÆß,4,5,11,12,Disporopsis,Liliaceae,CB
Disporum bodinieri,¶ÌÈïÍòÊÙÖñ,3,5,6,11,Disporum,Liliaceae,CB
Disporum cantoniense,ÍòÊÙÖñ,5,7,8,10,Disporum,Liliaceae,CB
Disporum longistylum,³¤ÈïÍòÊÙÖñ,3,6,9,12,NA,Liliaceae,CB
Disporum megalanthum,´ó»¨ÍòÊÙÖñ,5,7,8,10,Disporum,Liliaceae,CB
Disporum sessile,±¦îì²İ,3,6,6,11,Disporum,Liliaceae,CB
Disporum uniflorum,ÉÙ»¨ÍòÊÙÖñ,3,6,7,11,NA,Liliaceae,CB
Distyliopsis laurifolia,ÕÁÒ¶¼ÙÎÃÄ¸Ê÷,4,6,6,9,NA,Hamamelidaceae,WD
Distylium chinense,ÖĞ»ªÎÃÄ¸Ê÷,4,6,6,8,NA,Hamamelidaceae,WD
Distylium myricoides,ÑîÃ·ÎÃÄ¸Ê÷,4,6,6,8,NA,Hamamelidaceae,WD
Distylium racemosum,ÎÃÄ¸Ê÷,4,6,6,8,NA,Hamamelidaceae,WD
Diuranthera major,ğØğ¸À¼,7,10,7,10,Diuranthera,Liliaceae,CB
Diuranthera minor,Ğ¡ğØğ¸À¼,8,10,8,10,Diuranthera,Liliaceae,CB
Dobinea delavayi,Ñò½ÇÌìÂé,NA,NA,NA,NA,NA,Anacardiaceae,CB
Docynia delavayi,ÔÆÄÏ–Ø&#x0000E028;,3,4,5,6,Docynia,Rosaceae,WD
Docynia indica,–Ø&#x0000E028;,3,4,8,9,Docynia,Rosaceae,WD
Dodecadenia grandiflora,µ¥»¨Ä¾½ª×Ó,NA,NA,7,9,NA,Lauraceae,WD
Dodecadenia grandiflora var. griffithii,ÎŞÃ«µ¥»¨Ä¾½ª×Ó,NA,NA,NA,NA,NA,Lauraceae,WD
Dodonaea viscosa,³µÉ£×Ó,10,11,10,1,NA,Sapindaceae,WD
Doellingeria marchandii,¶Ì¹Ú¶«·ç²Ë,8,9,9,10,NA,Asteraceae,CB
Dolichos trilobus,Á­±â¶¹,10,3,NA,NA,NA,Fabaceae,CB
Dolomiaea berardioidea,ºñÒ¶´¨Ä¾Ïã,6,10,6,10,NA,Asteraceae,CB
Dolomiaea denticulata,Ô½öÁ´¨Ä¾Ïã,7,8,7,8,Dolomiaea,Asteraceae,CB
Dolomiaea edulis,²ËÄ¾Ïã,7,9,7,9,Dolomiaea,Asteraceae,CB
Dolomiaea forrestii,Ä¤Ôµ´¨Ä¾Ïã,7,10,7,10,Dolomiaea,Asteraceae,CB
Dolomiaea platylepis,Æ½°ú´¨Ä¾Ïã,9,10,9,10,Dolomiaea,Asteraceae,CB
Dolomiaea souliei,´¨Ä¾Ïã,7,10,7,10,NA,Asteraceae,CB
Dolomiaea souliei var. mirabilis,»ÒÃ«´¨Ä¾Ïã,NA,NA,NA,NA,NA,Asteraceae,CB
Dontostemon glandulosus,ÏÙ»¨Æì¸Ë,6,8,6,8,Dontostemon,Brassicaceae,CB
Dontostemon pinnatifidus,ÓğÁÑ»¨Æì¸Ë,6,8,6,8,Dontostemon,Brassicaceae,CB
Dontostemon tibeticus,Î÷²Ø»¨Æì¸Ë,6,7,7,8,Dontostemon,Brassicaceae,CB
Doronicum altaicum,°¢¶ûÌ©¶àÀÆ¾Õ,6,8,NA,NA,Doronicum,Asteraceae,CB
Doronicum conaense,´íÄÇ¶àÀÆ¾Õ,7,9,NA,NA,NA,Asteraceae,CB
Doronicum stenoglossum,ÏÁÉà¶àÀÆ¾Õ,7,9,NA,NA,Doronicum,Asteraceae,CB
Doronicum thibetanum,Î÷²Ø¶àÀÆ¾Õ,7,9,NA,NA,Doronicum,Asteraceae,CB
Draba altaica,°¢¶ûÌ©İãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba altaica f. pusilla,°«°¢¶ûÌ©İãÜÂ,NA,NA,NA,NA,NA,Brassicaceae,CB
Draba amplexicaulis,±§¾¥İãÜÂ,5,8,NA,NA,Draba,Brassicaceae,CB
Draba cachemirica,¿ËÊ²Ã×¶ûİãÜÂ,6,7,7,8,NA,Brassicaceae,CB
Draba calcicola,»ÒÑÒİãÜÂ,8,8,8,8,Draba,Brassicaceae,CB
Draba elata,¸ß¾¥İãÜÂ,7,7,8,8,Draba,Brassicaceae,CB
Draba ellipsoidea,ÍÖÔ²¹ûİãÜÂ,6,10,6,10,NA,Brassicaceae,CB
Draba eriopoda,Ã«İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Draba glomerata,Çò¹ûİãÜÂ,6.25,7.31,NA,NA,Draba,Brassicaceae,CB
Draba involucrata,×Ü°úİãÜÂ,6,6,NA,NA,Draba,Brassicaceae,CB
Draba ladyginii,°úĞòİãÜÂ,5,6,7,8,Draba,Brassicaceae,CB
Draba lanceolata,×¶¹ûİãÜÂ,6,8,6,8,NA,Brassicaceae,CB
Draba lasiophylla,Ã«Ò¶İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Draba lichiangensis,Àö½­İãÜÂ,6,8,NA,NA,Draba,Brassicaceae,CB
Draba matangensis,ÂíÌÁİãÜÂ,6,9,6,9,Draba,Brassicaceae,CB
Draba mongolica,ÃÉ¹ÅİãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba moupinensis,±¦ĞËİãÜÂ,6,8,7,9,NA,Brassicaceae,CB
Draba nemorosa,İãÜÂ,3,6,3,6,NA,Brassicaceae,CB
Draba nemorosa f. latifolia,¿íÒ¶İãÜÂ±äĞÍ,NA,NA,NA,NA,NA,Brassicaceae,CB
Draba oreades,Ï²É½İãÜÂ,6,8,NA,NA,Draba,Brassicaceae,CB
Draba oreodoxa,É½¾°İãÜÂ,5,6,NA,NA,Draba,Brassicaceae,CB
Draba parviflora,Ğ¡»¨İãÜÂ,6,8,6,8,Draba,Brassicaceae,CB
Draba remotiflora,Êè»¨İãÜÂ,8,8,NA,NA,Draba,Brassicaceae,CB
Draba senilis,Ë¥ÀÏİãÜÂ,8,8,NA,NA,Draba,Brassicaceae,CB
Draba stenocarpa,ÏÁ¹ûİãÜÂ,6,8,6,8,NA,Brassicaceae,CB
Draba subamplexicaulis,°ë±§¾¥İãÜÂ,6,7,6,7,Draba,Brassicaceae,CB
Draba surculosa,É½²ËİãÜÂ,6,8,9,9,Draba,Brassicaceae,CB
Draba yunnanensis,ÔÆÄÏİãÜÂ,5,7,8,8,Draba,Brassicaceae,CB
Dracocephalum calophyllum,ÃÀÒ¶ÇàÀ¼,9,9,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum forrestii,ËÉÒ¶ÇàÀ¼,8,9,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum heterophyllum,°×»¨Ö¦×Ó»¨,6,8,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum isabellae,°×İàÇàÀ¼,7,8,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum microflorum,Ğ¡»¨Ã«½¨²İ,5,6,NA,NA,NA,Lamiaceae,CB
Dracocephalum propinquum,¶àÖ¦ÇàÀ¼,9,9,10,10,Dracocephalum,Lamiaceae,CB
Dracocephalum purdomii,áºÉ½Ã«½¨²İ,7,8,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum tanguticum,¸ÊÇàÇàÀ¼,6,9,NA,NA,NA,Lamiaceae,CB
Dracocephalum tanguticum var. cinereum,¸ÊÇàÇàÀ¼»ÒÃ«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Dracocephalum truncatum,½ØİàÃ«½¨²İ,7,7,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum velutinum,ÈŞÒ¶Ã«½¨²İ,7,8,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum wallichii,ÃÀ»¨Ã«½¨²İ,7,9,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum wallichii var. proliferum,ÃÀ»¨Ã«½¨²İ¸´Ğò±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Dregea sinensis,¿àÉş,4,8,7,10,Dregea,Asclepiadaceae,WD
Dregea sinensis var. corrugata,¹á½îÌÙ,3,5,7,12,NA,Asclepiadaceae,WD
Dregea yunnanensis,Àö×ÓÌÙ,4,8,10,10,Dregea,Asclepiadaceae,WD
Drepanostachyum fractiflexum,É¨°ÑÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Drepanostachyum membranaceum,Ä¤óêÁ­ĞòÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Drosera peltata,Ã©¸à²Ë,6,9,6,9,NA,Droseraceae,CB
Drymaria cordata,ºÉÁ«¶¹²İ,4,10,6,12,NA,Caryophyllaceae,CB
Dubyaea atropurpurea,×Ï»¨ºñà¹¾Õ,7,10,7,10,Dubyaea,Asteraceae,CB
Dubyaea bhotanica,²»µ¤ºñà¹¾Õ,7,11,7,11,Dubyaea,Asteraceae,CB
Dubyaea emeiensis,¶ëÃ¼ºñà¹¾Õ,7,7,7,7,NA,Asteraceae,CB
Dubyaea glaucescens,¹â»¬ºñà¹¾Õ,7,7,NA,NA,Dubyaea,Asteraceae,CB
Dubyaea hispida,ºñà¹¾Õ,8,10,8,10,Dubyaea,Asteraceae,CB
Dubyaea jinyangensis,½ğÑôºñà¹¾Õ,9,9,9,9,NA,Asteraceae,CB
Dubyaea lanceolata,ÅûÕëºñà¹¾Õ,7,11,7,11,NA,Asteraceae,CB
Dubyaea muliensis,Ä¾Àïºñà¹¾Õ,8,9,8,9,NA,Asteraceae,CB
Dubyaea rubra,³¤±úºñà¹¾Õ,8,9,8,9,Dubyaea,Asteraceae,CB
Duchesnea chrysantha,Öå¹ûÉßİ®,5,7,6,9,Duchesnea,Rosaceae,CB
Duchesnea indica,Éßİ®,6,8,8,10,Duchesnea,Rosaceae,CB
Dumasia cordifolia,ĞÄÒ¶É½ºÚ¶¹,8,9,10,12,Dumasia,Fabaceae,CB
Dumasia forrestii,Ğ¡¼¦ÌÙ,8,9,10,11,Dumasia,Fabaceae,CB
Dumasia truncata,É½ºÚ¶¹,8,9,10,11,Dumasia,Fabaceae,CB
Dumasia villosa,ÈáÃ«É½ºÚ¶¹,9,10,11,12,Dumasia,Fabaceae,CB
Dumasia yunnanensis,ÔÆÄÏÉ½ºÚ¶¹,8,10,NA,NA,Dumasia,Fabaceae,CB
Dunbaria rotundifolia,Ô²Ò¶Ò°±â¶¹,9,10,10,11,NA,Fabaceae,CB
Dunbaria villosa,Ò°±â¶¹,7,9,8,10,NA,Fabaceae,CB
Duthiea brachypodium,Ã«Èï²İ,6,10,6,10,NA,Poaceae,CB
Dysosma difformis,Ğ¡°Ë½ÇÁ«,4,6,6,9,Dysosma,Berberidaceae,CB
Dysosma lichuanensis,Àû´¨°Ë½ÇÁ«,4,6,6,9,NA,Berberidaceae,CB
Dysosma majorensis,¹óÖİ°Ë½ÇÁ«,4,6,6,9,Dysosma,Berberidaceae,CB
Dysosma pleiantha,Áù½ÇÁ«,3,6,7,9,Dysosma,Berberidaceae,CB
Dysosma veitchii,´¨°Ë½ÇÁ«,4,5,6,9,Dysosma,Berberidaceae,CB
Dysosma versipellis,°Ë½ÇÁ«,3,6,5,9,Dysosma,Berberidaceae,CB
Dysphania botrys,ÏãŞ¼,7,8,8,9,Dysphania,Chenopodiaceae,CB
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa crusgalli var. praticola,Ï¸Ò¶ºµ°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa cruspavonis,¿×È¸°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa frumentacea,ºşÄÏ°Ş×Ó,8,9,8,9,NA,Poaceae,CB
Echinochloa glabrescens,Ó²ïû°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,10,7,10,Echinochloa,Poaceae,CB
Edgeworthia albiflora,°×½áÏã,NA,NA,NA,NA,NA,Thymelaeaceae,WD
Edgeworthia chrysantha,½áÏã,1,4,3,8,NA,Thymelaeaceae,WD
Ehretia acuminata,ºñ¿ÇÊ÷,NA,NA,NA,NA,NA,Boraginaceae,WD
Ehretia dicksonii,²ÚÃ«ºñ¿ÇÊ÷,3,5,6,7,NA,Boraginaceae,WD
Ehretia macrophylla var. glabrescens,¹âÒ¶²ÚÃ«ºñ¿ÇÊ÷,NA,NA,NA,NA,NA,Boraginaceae,WD
Elaeagnus angustata,ÏÁÒ¶Ä¾°ëÏÄ,4,5,7,8,Elaeagnus,Elaeagnaceae,WD
Elaeagnus bockii,³¤Ò¶ºúÍÇ×Ó,10,11,4,4,Elaeagnus,Elaeagnaceae,WD
Elaeagnus bockii var. muliensis,Ä¾ÀïºúÍÇ×Ó,NA,NA,NA,NA,NA,Elaeagnaceae,WD
Elaeagnus delavayi,³¤±úºúÍÇ×Ó,9,12,NA,NA,Elaeagnus,Elaeagnaceae,WD
Elaeagnus difficilis,°Í¶«ºúÍÇ×Ó,11,3,4,5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus glabra,ÂûºúÍÇ×Ó,9,11,4,5,NA,Elaeagnaceae,WD
Elaeagnus henryi,ÒË²ıºúÍÇ×Ó,10,11,4,4,Elaeagnus,Elaeagnaceae,WD
Elaeagnus lanceolata,ÅûÕëÒ¶ºúÍÇ×Ó,8,10,4,5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus magna,Òø¹ûÅ£ÄÌ×Ó,4,5,6,6,Elaeagnus,Elaeagnaceae,WD
Elaeagnus multiflora,Ä¾°ëÏÄ,5,5,6,7,NA,Elaeagnaceae,WD
Elaeagnus multiflora var. tenuipes,Ï¸Ö¦Ä¾°ëÏÄ,NA,NA,NA,NA,NA,Elaeagnaceae,WD
Elaeagnus nanchuanensis,ÄÏ´¨Å£ÄÌ×Ó,4,5,6,7,Elaeagnus,Elaeagnaceae,WD
Elaeagnus pungens,ºúÍÇ×Ó,9,12,4,6,Elaeagnus,Elaeagnaceae,WD
Elaeagnus stellipila,ĞÇÃ«ÑòÄÌ×Ó,3,4,7,8,Elaeagnus,Elaeagnaceae,WD
Elaeagnus umbellata,Å£ÄÌ×Ó,4,5,7,8,NA,Elaeagnaceae,WD
Elaeagnus viridis,ÂÌÒ¶ºúÍÇ×Ó,10,11,NA,NA,Elaeagnus,Elaeagnaceae,WD
Elaeagnus wenshanensis,ÎÄÉ½ºúÍÇ×Ó,11,2,3,4,Elaeagnus,Elaeagnaceae,WD
Elaeagnus wushanensis,Î×É½Å£ÄÌ×Ó,4,6,8,9,Elaeagnus,Elaeagnaceae,WD
Elaeagnus xingwenensis,ĞËÎÄºúÍÇ×Ó,NA,NA,NA,NA,NA,Elaeagnaceae,WD
Elaeocarpus japonicus,ÈÕ±¾¶ÅÓ¢,4,5,5,7,NA,Elaeocarpaceae,WD
Elaeocarpus sikkimensis,´ó¹û¶ÅÓ¢,4,5,11,12,NA,Elaeocarpaceae,WD
Elaeocarpus sylvestris,É½¶ÅÓ¢,4,7,NA,NA,Elaeocarpus,Elaeocarpaceae,WD
Elatostema albopilosum,ÊèÃ«Â¥Ìİ²İ,7,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema angulosum,³áÀâÂ¥Ìİ²İ,1,3,NA,NA,Elatostema,Urticaceae,CB
Elatostema balansae,»ªÄÏÂ¥Ìİ²İ,4,6,NA,NA,Elatostema,Urticaceae,CB
Elatostema brachyodontum,¶Ì³İÂ¥Ìİ²İ,6,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema cuspidatum,Öè¼âÂ¥Ìİ²İ,5,8,NA,NA,Elatostema,Urticaceae,CB
Elatostema cuspidatum var. dolichoceras,³¤½ÇÖè¼âÂ¥Ìİ²İ,6,6,NA,NA,NA,Urticaceae,CB
Elatostema cyrtandrifolium,Èñ³İÂ¥Ìİ²İ,4,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema ficoides,ÀæĞòÂ¥Ìİ²İ,8,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema goniocephalum,½ÇÍĞÂ¥Ìİ²İ,6,6,NA,NA,NA,Urticaceae,CB
Elatostema ichangense,ÒË²ıÂ¥Ìİ²İ,8,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema involucratum,Â¥Ìİ²İ,5,10,NA,NA,Elatostema,Urticaceae,CB
Elatostema leucocephalum,°×ĞòÂ¥Ìİ²İ,7,8,NA,NA,NA,Urticaceae,CB
Elatostema lineolatum,ÏÁÒ¶Â¥Ìİ²İ,1,5,NA,NA,Elatostema,Urticaceae,WD
Elatostema mabienense,Âí±ßÂ¥Ìİ²İ,11,11,NA,NA,Elatostema,Urticaceae,CB
Elatostema macintyrei,¶àĞòÂ¥Ìİ²İ,7,12,NA,NA,NA,Urticaceae,WD
Elatostema monandrum,ÒìÒ¶Â¥Ìİ²İ,6,8,NA,NA,Elatostema,Urticaceae,CB
Elatostema nanchuanense,ÄÏ´¨Â¥Ìİ²İ,6,6,NA,NA,NA,Urticaceae,CB
Elatostema nasutum,ÍĞÒ¶Â¥Ìİ²İ,7,10,NA,NA,Elatostema,Urticaceae,CB
Elatostema nasutum var. puberulum,¶ÌÃ«Â¥Ìİ²İ,5,7,NA,NA,NA,Urticaceae,CB
Elatostema oblongifolium,³¤Ô²Â¥Ìİ²İ,4,5,NA,NA,Elatostema,Urticaceae,CB
Elatostema obtusum,¶ÛÒ¶Â¥Ìİ²İ,6,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema omeiense,¶ğÃ¼Â¥Ìİ²İ,4,4,NA,NA,NA,Urticaceae,CB
Elatostema parvum,Ğ¡Ò¶Â¥Ìİ²İ,7,8,NA,NA,Elatostema,Urticaceae,CB
Elatostema platyphyllum,¿íÒ¶Â¥Ìİ²İ,3,4,NA,NA,Elatostema,Urticaceae,CB
Elatostema pseudoficoides,¶àÂöÂ¥Ìİ²İ,8,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema pycnodontum,ÃÜ³İÂ¥Ìİ²İ,9,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema retrohirtum,ÇúÃ«Â¥Ìİ²İ,6,8,NA,NA,Elatostema,Urticaceae,CB
Elatostema rupestre,Ê¯ÉúÂ¥Ìİ²İ,5,5,NA,NA,Elatostema,Urticaceae,CB
Elatostema sinense,¶ÔÒ¶Â¥Ìİ²İ,6,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema sinense var. longecornutum,½Ç°úÂ¥Ìİ²İ,9,9,NA,NA,NA,Urticaceae,CB
Elatostema stewardii,Â®É½Â¥Ìİ²İ,7,9,NA,NA,Elatostema,Urticaceae,CB
Elatostema strigulosum,·üÃ«Â¥Ìİ²İ,8,8,NA,NA,Elatostema,Urticaceae,CB
Elatostema sublineare,ÌõÒ¶Â¥Ìİ²İ,3,5,NA,NA,Elatostema,Urticaceae,CB
Elatostema tenuicaudatum var. lasiocladum,Ã«Ö¦Ï¸Î²Â¥Ìİ²İ,3,3,NA,NA,NA,Urticaceae,WD
Elatostema tenuicornutum,Ï¸½ÇÂ¥Ìİ²İ,4,6,NA,NA,Elatostema,Urticaceae,CB
Elatostema trichocarpum,ğà¹ûÂ¥Ìİ²İ,5,6,NA,NA,Elatostema,Urticaceae,CB
Elatostema yangbiense,Ñúå¨Â¥Ìİ²İ,6,6,NA,NA,Elatostema,Urticaceae,CB
Eleocharis atropurpurea,×Ï¹ûİş,6,10,6,10,NA,Cyperaceae,CB
Eleocharis attenuata,½¥¼âËëİ©Üù,5,9,5,9,NA,Cyperaceae,CB
Eleocharis dulcis,İ©Üù,5,10,5,10,NA,Cyperaceae,CB
Eleocharis kamtschatica,´ó»ùİ©Üù,7,10,7,10,NA,Cyperaceae,CB
Eleocharis kamtschatica f. reducta,ÎŞ¸ÕÃ«İ©Üù,7,10,7,10,NA,Cyperaceae,CB
Eleocharis pellucida var. japonica,µ¾Ìïİ©Üù,3,10,3,10,NA,Cyperaceae,CB
Eleocharis soloniensis,ÂÑËëİ©Üù,8,12,8,12,NA,Cyperaceae,CB
Eleocharis tetraquetra,ÁúÊ¦²İ,9,11,9,11,NA,Cyperaceae,CB
Eleocharis valleculosa var. setosa,¾ß¸ÕÃ«İ©Üù,6,8,6,8,NA,Cyperaceae,CB
Eleocharis yunnanensis,ÔÆÄÏİ©Üù,4,8,4,8,NA,Cyperaceae,CB
Eleusine coracana,·_,5,9,5,9,NA,Poaceae,CB
Eleutherococcus baoxinensis,±¦ĞËÎå¼Ó,7,8,9,10,NA,Araliaceae,WD
Eleutherococcus brachypus,¶Ì±úÎå¼Ó,7,8,9,10,NA,Araliaceae,WD
Eleutherococcus cissifolius,ÎÚİüİ®Îå¼Ó,7,7,10,10,Eleutherococcus,Araliaceae,WD
Eleutherococcus giraldii,ºìÃ«Îå¼Ó,6,7,9,10,Eleutherococcus,Araliaceae,WD
Eleutherococcus henryi,²ÚÒ¶Îå¼Ó,7,9,9,10,NA,Araliaceae,WD
Eleutherococcus lasiogyne,¿µ¶¨Îå¼Ó,7,9,9,11,NA,Araliaceae,WD
Eleutherococcus leucorrhizus,ÌÙÎå¼Ó,6,8,8,11,NA,Araliaceae,WD
Eleutherococcus leucorrhizus var. fulvescens,²ÚÒ¶ÌÙÎå¼Ó,NA,NA,NA,NA,NA,Araliaceae,WD
Eleutherococcus leucorrhizus var. scaberulus,ÏÁÒ¶ÌÙÎå¼Ó,NA,NA,NA,NA,NA,Araliaceae,WD
Eleutherococcus nodiflorus,Ï¸ÖùÎå¼Ó,4,7,6,10,NA,Araliaceae,WD
Eleutherococcus rehderianus,³×Ò¶Îå¼Ó,6,7,8,10,NA,Araliaceae,WD
Eleutherococcus senticosus,´ÌÎå¼Ó,6,7,8,10,Eleutherococcus,Araliaceae,WD
Eleutherococcus setulosus,Ï¸´ÌÎå¼Ó,7,7,9,9,NA,Araliaceae,WD
Eleutherococcus trifoliatus,¸ÕÃ«°×º{,8,11,9,12,NA,Araliaceae,WD
Eleutherococcus wilsonii,ÏÁÒ¶Îå¼Ó,6,7,9,10,Eleutherococcus,Araliaceae,WD
Eleutherococcus wilsonii var. pilosulus,Ã«ÏÁÒ¶Îå¼Ó,NA,NA,NA,NA,NA,Araliaceae,WD
Ellisiophyllum pinnatum,»Ï¾Õ,7,9,7,9,Ellisiophyllum,Scrophulariaceae,CB
Elsholtzia argyi,×Ï»¨ÏãŞ¸,9,11,9,11,Elsholtzia,Lamiaceae,CB
Elsholtzia blanda,ËÄ·½İï,6,10,10,12,Elsholtzia,Lamiaceae,CB
Elsholtzia bodinieri,¶«×ÏËÕ,9,11,12,2,Elsholtzia,Lamiaceae,CB
Elsholtzia capituligera,Í·»¨ÏãŞ¸,9,11,9,11,Elsholtzia,Lamiaceae,WD
Elsholtzia cephalantha,Ğ¡Í·»¨ÏãŞ¸,11,11,NA,NA,Elsholtzia,Lamiaceae,CB
Elsholtzia ciliata,ÏãŞ¸,7,10,10,1,Elsholtzia,Lamiaceae,CB
Elsholtzia cyprianii,Ò°²İÏã,8,11,8,11,NA,Lamiaceae,CB
Elsholtzia cyprianii var. longipilosa,³¤Ã«Ò°²İÏã,NA,NA,NA,NA,NA,Lamiaceae,CB
Elsholtzia densa,ÃÜ»¨ÏãŞ¸,7,10,7,10,Elsholtzia,Lamiaceae,CB
Elsholtzia eriocalyx,Ã«İàÏãŞ¸,9,10,NA,NA,Elsholtzia,Lamiaceae,WD
Elsholtzia eriocalyx var. tomentosa,Ã«İàÏãŞ¸ÈŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,WD
